Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Engineerzphere                  ,N/A,N/A,Sector 34,"SCO-100-101, 3rd Floor, Sector-34 A, Chandigarh",Chandigarh,India,,"Computer, Electrical, Electronics, IT, Mechanical","
	At Engineerzsphere, our motto is to explore the proficiency and technical skills of a candidate. Our experts at Engineerzsphere provide counseling sessions to select the careers which better suits the caliber, aptitude and personality of the candidate. Our coaching panel comprises of experts from various fields to assess technical skills, behavior and attitude, personality and we conduct regular sessions to overcome the weakness in all aspects.",
Networth It Solutions                  ,N/A,N/A,Sector 34,"SCO 85-86, Second Floor, Sector 34 A",Chandigarh,India,,"IELTS, Spoken English, Public Speaking, Corporate Communication","
	Dolphin Head Hunters, is ranked Best Recruitment Company of Chandigarh for catering together various IT and NON-IT employers and candidates looking for jobs. Other than Placements. Since inception in 2009, Dolphin Head Hunters had been in the right vision and mission to bridge the gap between technology and minds. The people who are unable to clear the interviews due to some problems in presentations, we provide them Best coaching for spoken English and personality development in Chandigarh and nearby areas so they can reach the goal where they actually want to be. Our IT Staffing Services focusing on the growing needs of recruiting skilled IT professionals including Web Developers, Web Designers, SEO, Software Engineers, DBA, Network Engineers etc. To enhance support to IT clients. Our HR consultation helps IT companies in designing HR policy.",
Institute Of Commerce                  ,N/A,N/A,Mohali,"HNO 3542 , SECTOR 71",Chandigarh,India,,"Accountancy, B.Com Tuition, BA Tuition, Direct Tax","
	Institute of Commerce aims at not only the attainment of intellectual excellence and imparting of skills but also intends to stress primacy of moral, spiritual and ethical values in the integrated development of human beings with a view to create good citizens of character and ability, committed to the service of their fellowmen.",
Lyons Technologies                  ,N/A,N/A,Sector 9,"Plot Number: 389,",Chandigarh,India,,".Net, Basic Computer, Project Management","Commenced few years back, Lyons Technologies offers impeccable and prominent importance to quality education and training programs. We truly acknowledge that the aspiring students have natural hunger and craving for shaping their future. Almost all of the top leading companies of Chandigarh and Mohali rely on our training programs.",
Ganesh Institute Of Engineering                  ,N/A,N/A,Adambakkam,"55, Goods Shed Road, Near St Thomas Railway Station, Adambakkam, Chennai, Tamil Nadu 600088",Chennai,India,,"AMIE, Chemistry, GATE Exam, IIT JAM, IIT JEE Advanced, IIT JEE Mains, Mathematics, Physics, Civil, Electrical, Electronics, Mechanical","55, Goods Shed Road, Near St Thomas Railway Station, Adambakkam, Chennai, Tamil Nadu 600088",
Schoolpage Tutorials                  ,N/A,N/A,Adyar,"Chennai 
600003",Chennai,India,,"Chemistry, English, Mathematics, Physics, French, German, Hindi, Spanish","
	School Page is the outcome of a long quest to combine the latest in pedagogy, through its unique e-Tutoring (STS) methodology, with the best in technology, which makes it available to students from all over the world.While there are large numbers of great teachers available throughout the world, great teaching and great tutoring are very different in many ways and require very different approaches. There are also many differences between classroom teaching and off-school tutoring methodologies. With this in mind, the SchoolPage team worked with other global academics to create the unique SchoolPage e-Tutoring System (the STS), which is based on Richard E. Mayer’s ‘Cognitive Theory of Multimedia Learning’. The STS is a highly structured academic system. Through the use of a 9-stage lesson organizational structure, STS is used in every SchoolPage session ensuring better engagement, superior retention and rapid results. STS includes the use of cognitive tools such as Mind Mapping, self-diagnosis tools such as Comfort Boxes, and Learning Outcomes that are highly student centric.",
Galvanize Test Prep                  ,N/A,N/A,Nandanam,"Navin's Triumph, 802 & 804, Anna Salai, Nandanam, Chennai - 600 035",Chennai,India,,"ACT Exam, FMS, GMAT, GRE, IELTS, NBDE, NCLEX, OET, PSAT, PTE, SAT, Study in Australia, Study in Canada, Study in China, Study in Dubai, Study in Europe, Study in France, Study in Germany, Study in Ireland, Study in New Zealand, Study in Norway, Study in Singapore, Study in Switzerland, Study in UK, ... More [+]",Galvanize Test Prep delivers guaranteed score boosts for competitive exams through our unique Personalized Coaching system. We currently offer comprehensive test prep courses as well as free resources for GRE test takers.,
T.i.m.e. Tuitions                  ,N/A,N/A,Tiruvallur,"Golden Colony,
Door No: 1408,1st Main, 4th Cross,
Golden Flats Bus Stop,
Opp. DAV Girls School,
Thirumangalam - Ambattur Main Road,
Anna Nagar West Extension,
Chennai - 600050",Chennai,India,,"Biology, Chemistry, Mathematics, Physics, Zoology","Golden Colony,
Door No: 1408,1st Main, 4th Cross,
Golden Flats Bus Stop,
Opp. DAV Girls School,
Thirumangalam - Ambattur Main Road,
Anna Nagar West Extension,
Chennai - 600050",
Sineru Professional Development Academy                  ,N/A,N/A,Velachery,"Door No. 9, Plot No. 74, 2nd Main Road, Vijayanagar, Ram Nagar North Extn",Chennai,India,,"Accountancy, Arts Group, Business Organisation, Business Studies, Commerce Subjects, Costing, Economics, Statistics, Hindi, Auditing, B.Com Tuition, BA Tuition, Banking & Finance, BBA Tuition, BCA Tuition, Business Maths, Direct Tax, Financial Management, Indirect Tax, Mathematics, BBA Entrance","Sineru is a talent development initiative for budding Chartered Accountants that encompasses the very fundamentals of employability skills through coaching, training and soft skill enhancement. Here the faculties are academicians and qualified professionals with extensive experience in industry and practicing world. They have been training and coaching students in their individual capacity and have come together under this banner. They bring in rich experience of being involved in training leaders in corporate. Their stream of coaching focuses more on concepts and logical thinking techniques and not problem solving.",
Techno School For Robotics                  ,N/A,N/A,Madipakkam,"No. 20/8, 1st Floor, Kannan Nagar, 3rd Main Road, Madipakkam, Chennai",Chennai,India,,"Robotics, Summer Camps","
	Techno School for Robotics is an initiative of Future Mindz Technology Solutions. We are an esteemed educational institutions for Robotics. We understand the requirement and gap of students today in their bid to be competitive with their counterparts across the world's robotics education. We work with the missions to initiate students from KG to PG to improve their Analytical thinking , Critical thinking, logical thinking, problem solving, reasoning capabilities, attitude to learning and to know new technologies.",
Sangeetha Kalalayaa                  ,N/A,N/A,Perungudi,"No : 29, 3rd Cross Street,
Tirumalai Nagar, Perungudi,
Chennai",Chennai,India,,Summer Camps,"
	Sangeetha Kalalayaa was established with the prime vision of providing quality dance education and training with high class professional infrastructure at affordable prices. Through our committed approach, today we stand as a synonym for high quality dance education and musical training programs. We offer various music learning courses in Keyboard, voice lessons, violin lessons, Tabla lessons and several other instruments.",
Think Diff Skool                  ,N/A,N/A,K K Nagar,"450/1, Lakshmanaswamy Salai, 
K K Nagar",Chennai,India,,Summer Camps,"
	Think Diff S’kool is a unique educational institute which works with the prime objective to nurture children's sense of wonder and excitement about STEM (Science, Technology, Engineering and Math). Through our hands-on activities we unlock their imagination. We spark children's innate curiosity and creativity and tend to inspire them to think, design and create.",
Mirage Film Institute                  ,N/A,N/A,T. Nagar,"8, Balaji Avenue, 1st Street, T. Nagar, Chennai",Chennai,India,,Summer Camps,"
	is an institute offering various training programs in the art of Film making and Photography. We offer both regular and part time classes. Apart from the normal regular courses we also conduct intensive weekend workshops on Film making and Photography. We organize and conduct special film making and photography workshops for students at various colleges.",
Robotix                  ,N/A,N/A,Adyar,"New No 9, Old No 5, 1st Cross Street, Karpagam Gardens, Adyar,
Chennai",Chennai,India,,Summer Camps,"
	Robotix offers robotics education programmes specially designed for young children. We follow a customized curriculum with innovative robotic technology. We also conduct various robotics competitions which are specially developed to inspire young innovators. All our programmes provide children a fun, hands-on learning experience that helps develop important 21st century skills.",
Techknowledge                  ,N/A,N/A,Alwarthirunagar,"No. 51, I I Floor, 9th Main Road, Dhandeeswaram Nagar, Velachery",Chennai,India,,Summer Camps,"
	Techknowledge is a pioneer in the field of robotics training for school students. Our special stem based based robotics learning system make learning science interesting and fun filled. We follow a concept based learning system which helps students to understand scientific concepts as they build robot models.",
Bay Of Life                  ,N/A,N/A,Kancheepuram,"# 14/19, Carmel Nagar, Kovalam,
East Coast Road (Near Taj Vivanta Fisherman’s Cove),
Chennai",Chennai,India,,Summer Camps,"
	Bay of Life Surf School is the first accredited surf school based in Chennai, Tamil Nadu. Our prime objective is to make the adventure of surfing in India easy and enjoyable. So we go beyond the adventure tag in Chennai and have made surfing a sport for the curious. Knowledge is our main strength which helps us in making learning with us a safe and genuinely fun experience. Having created many national champions and thousand of ocean lovers, Bay of Life is creating positive changes in the Indian surf scene. Our team also entered the Limca book of records for paddling 10 kms out to sea, the first ones to attempt such a feat in India. If you are surfing in India or looking forward to surfing in India, or looking to try new adventure activities in Chennai, including sea swimming, stand up paddling, surfing in Chennai, we are the right place.",
Sporty Beans                  ,N/A,N/A,Mylapore,"No.10 & 11, Dr.radhakrishnan Salai, Mylapore, Near Kalyani Hospital",Chennai,India,,Summer Camps,"
	Sporty Beans is a renowned educational organization conducting various sports, educational and academic enrichment program and workshops for young children. The classes are designed in the most unique manner which ensures the overall development of the students. The sessions are all conducted by well trained staffs who are committed to bring the best in every child.",
The Speech And Writing Club                  ,N/A,N/A,Nungambakkam,"No. 19 Nungam Bakkam High Road, Anugraha Appts 4-B
Chennai",Chennai,India,,Summer Camps,"
	The Speech and Writing Club was established with the sole purpose of providing quality education to young children. We follow an innovative approach of training where the children are exposed to various fun and interactive exercises and activities which not only improve their speech and writing skills but also contribute a lot to their overall personality development.",
Inaword                  ,N/A,N/A,Adyar,"No. 26, (Old No. 60), Teachers’ Colony, Kasturba Nagar",Chennai,India,,Summer Camps,"
	Inaword was started by a a foreign language professional. We are currently based at Kasturba Nagar in Adyar, Chennai. We started with French and German language training and gradually added Spanish, Japanese, Chinese and English speaking courses as well. All the teaching members of our academy are highly qualified and well versed with the methodologies that enable high quality learning.",
Kalaa Manjari                  ,N/A,N/A,Kumaran Nagar,"6/12, First Street,Venus Colony, 
Alwarpet, Chennai",Chennai,India,,Summer Camps,"
	Kalaa Manjari is well reputed educational center for Art and culture activities and training. We offer various classes and programs for children in a single premise. We offer courses in Art classes, Carnatic Vocal, Keyboard, Chess, Bharathanatyam, English and many more. All our sessions are conducted by well experienced trainers. We are currently planning to introduce many innovative and unique classes which will felicitate an overall personality enhancement.",
Arobot                  ,N/A,N/A,Adambakkam,"No. 48A , Vellalar 
Street, Adambakkam,Near 
St. Thomas Mount Railway
Station, Chennai",Chennai,India,,Summer Camps,"
	Arobot is a design consultancy & Solutions provider for the Industry Automation, Academics and Application company. Our objective is to address the requirements of small and medium scale enterprises, research scholars and engineering students in the field of Automation, Robotics and Embedded Systems. We offer turn-key process optimisation solutions for manufacturing industries backed by an enthused team of young and dynamic engineers committed to address customer needs.",
Aavishkaar India                  ,N/A,N/A,Mylapore,"No. 34, 2nd Main Road, CIT Colony, Mylapore, Chennai",Chennai,India,,Summer Camps,"
	Aavishkaar India mainly specializes in conducting camping and corporate events. In our camping programs children engage in different activities like trekking, rappelling, rock climbing, rope activities apart from learning about the flora and fauna of the location.",
Digiterati                  ,N/A,N/A,Adyar,"85, First Main Road, Gandhi Nagar, Adyar, Chennai, 600020",Chennai,India,,"Salesforce CRM, SAP Training, MS Office, Microsoft Certification, Computer Science, IT, Big Data & Hadoop, Cloud Computing, Data Structures, DBMS & RDBMS, MongoDB, Oracle Training, PL/SQL, .Net, C, C++, C# (C Sharp), Java and J2EE, Perl Programming, Python Programming, Shell Scripting, Visual Basic,... More [+]","
	Digiterati was started in 1991 as India’s first IT Finishing School for Information Technology at Chennai. Digiterati is Chennai’s largest corporate training centre with a unique distinction of training more than 1500 graduates on a single day simultaneously for India’s top IT companies, like HCL TCS CTS Scope International Wipro Tech Mahindra Ford etc.",
Rj Womens Educational Centre                  ,N/A,N/A,Chromepet,"No:34/63,kamarajar High Road,New Perungalthur, Chennai",Chennai,India,,"IT, Computer, Ruby on Rails, PHP and MySQL, Joomla Training, Drupal, Java Script, AJAX Training, DBMS & RDBMS, Oracle Training, Data Structures, Mathematics, IT & Computer Subjects, Computer Science, School level computer, M.Sc Tuition, B.Sc Tuition, BCA Tuition, M.Tech Tuition, B.Tech Tuition, Visu... More [+]","No:34/63,kamarajar High Road,New Perungalthur, Chennai",
Prisci Educational Academy                  ,N/A,N/A,Ashok Nagar,"2, Ganapathy Koil Street, Kamarajar Nagar Main Road, Avadi, Chennai, 600071",Chennai,India,,"Mechanical, Mathematics, Computer, Management Subjects, Algebra, Statistics, Computer Science","
	In Prisci Educational Academy we handle subjects with experienced faculty. Handling classes for engineering and diploma and school any board specialized in mathematics.",
Campus Crush Techno Schools                  ,N/A,N/A,Chitlappakkam,"No.17, Shanthi Nagar, 2nd Cross Street, Chrompet",Chennai,India,,"Advanced Excel, Basic Computer, Computer for official job, MS Office, School level computer, 2D Animation, 3D Animation, 3D Max / Maya, 3D Printing, Adobe Tools, Animation, Ansys, AutoCAD  Training, Corel Draw, CSS Training, Dreamweaver, DTP, Flash, Games Development, Graphic Designing, HTML Trainin... More [+]","
	We are a specialised Training and Placement Organization based in the Southern part of Chennai, Chromepet. We are highly customised training programs, seminars and workshops. All the sessions are conducted by knowledgeable professionals. All our courses are bound to be certified by Tamil Nadu Computer Education. Our institute provides opportunities for you to put your skills into practice and to experience a real professional environment. We teach students how to more accurately and thoroughly perform their technical components in various domains.",
Carlagan Academy                  ,N/A,N/A,Anna Nagar,"Flat 403, Greenwoods, 23, 21st Main Road, 
Anna Nagar, Chennai, 600040",Chennai,India,,French,"
	Carlagan Academy is an institute of French language with extensive experience in training students and professionals. We conduct language training and cross-cultural training for corporates as well as mainstream classes",
Skywayacademy                  ,N/A,N/A,Chromepet,"No.187 Shanthi Nagar 2nd Cross Street.
Chromepet Chennai-600044.
No.45 Madley Road T.nagar Chennai.",Chennai,India,,"Chemistry, English, Mathematics, Physics, Chemical, Civil, Computer, Drawing, Electrical, Electronics, IT, Mechanical, Production, Business English, Corporate Communication, Effective Communication, Spoken English","
	We are providing coaching classes for Engineering classes, Spoken English and school level education in the city of Chennai.",
Dynamic Tution Center                  ,N/A,N/A,Ponniammanmedu,"55/4 F1, Raji Flat, Ring Road, Devagi NagarPonniammanmedu, Chennai, 600110",Chennai,India,,Mathematics,"
	Dynamic Tution Center is located in Ponniammanmedu, Chennai. As an institute we cater in school level education. We have specialized faculties for every subjects and during you are going to be guided through regular examinations and mock test.",
Koushy Academy                  ,N/A,N/A,Villivakkam,"Koushy Academy, 38, Station Road, Villivakkam, Chennai-49",Chennai,India,,"Accountancy, Chemistry, English, Mathematics, Physics, IELTS, Spoken English, TOEFL, Aerobics, Meditation, Yoga, Zumba, Fashion Designing, Jewellery Design, Model Making, Tailoring & Knitting","
	Koushy Academy is located in Villivakkam, Chennai. We synonym with quality education has brought a paradigm shift in the education sector of India. We have innovated new educational methodology and demonstrated extraordinary results in all targeted segments. Our every centre has same curriculum, same teaching methodology, same study material, same working system, same testing & monitoring mechanism followed.",
Master Key                  ,N/A,N/A,Korattur,"No. 42, Time Kids, Thiru Vi Ka Street, Thenpazhani Nagar, Korattur, Chennai, 600099",Chennai,India,,"Accountancy, Biology, Botany, Business Maths, Business Organisation, Business Studies, Chemistry, Commerce Subjects, Costing, Mathematics, Physics, All Subjects, English, Geography, History, AIEEE, CET, GATE Exam, IIT JEE Mains, Spoken English, French, Hindi, AICEE, AIPMT, Medical Entrance Exams","
	We aim to provide the best coaching classes (academic, entrance exams and personality development). We are based in Kolathur, Chennai, Tamil Nadu. We have faculty from reputed universities of Tamil Nadu who are constantly providing excellent results. We are dedicated to give quality education to every student. The teachers provide knowledge-oriented classes and we believe that knowledge is the ""Master-Key"" to all the locks of the world.",
Vetrii Ias Academy                  ,N/A,N/A,Anna Nagar,"Vetrii IAS Academy, 
Muthiah Hall , 
Old No.52, New No.1, 9th Street, 
F Block, 1st Avenue Main Road,",Chennai,India,,"CSAT, IAS Preparation, Police Department Exam, TNPSC, UPSC Exam","
Vetrii is a committed team of faculty who have been involved in civil service preparation for the past twelve years and have been instrumental for the success of many candidates in their Civil Service Exam preparation.
No. 1 institute in terms of core team of committed and experienced faculty.
Clear success Mantra with effective study practices.
Quality & Timely coverage of Entire Syllabus.
Regular test series programme for both Prelims and Main Exams.
Effective routine Answer Writing Programme.
To provide effective guidance for Civil Service Aspirants.
Our UPSC Interview Panel Comprises of both Retired and Serving IAS, IPS, IFS, IRS & Vice chancellors of various Universities.
Air conditioned class rooms facilitated with latest Audio - Visual systems.
",
Gradvalley                  ,N/A,N/A,Nehru Nagar West,"177/1A Annamalai Industrial Park
Sitra Kalapatti Toad
Kalapatti,",Coimbatore,India,,"ACCA, CA - CPT, CA - Final, CA - IPCC, CFA, CFP, CIMA Certification, CMA Final, CMA Foundation, CMA Intermediate, CMA-CPA-ACCA-CIMA, CPFA, CS - Executive, CS - Foundation, CS Professional, Direct Tax Laws, ICWA & ICWAI, Accountancy, B.Com Tuition, Banking & Finance, Business Maths, Costing, Direct T... More [+]","

		Experiential and networked learning. 

		Committing to a set of core soft skills. 

		Offering high quality, relevant programs and pathways. 

		Committing to teaching excellence. 

		Advancing partnerships, applied research and outreach opportunities. 

		Clearly defined and efficient pathways. 

		Coordinated and connected approach across full-time and part-time programs. 

		External accreditation ensures our programs relevancy to employers, globally. 

		Placement and Alumini coordination.
",
Accounting Tuition Centre                  ,N/A,N/A,Ramanathapuram,"1B, Olive Block, Mayflower Apartments, Najundapuram Road, Ramanathapuram.",Coimbatore,India,,Accountancy,"
	The group of highly experienced faculty members in our institute give the students a kind of coaching that shall last its effect on their minds for a very long haul. Study materials we provide are of very high quality and always upgraded as per the recent requirement of the University, as well as the industry. During the classes every kind of assistance regarding the course is provided by our institution.",
Leap                  ,N/A,N/A,Saravanampatti,"Saro Complex, 86, Thudiyalur Road, Saravanampatti, Coimbatore, 641035",Coimbatore,India,,"Chemistry, Physics","Saro Complex, 86, Thudiyalur Road, Saravanampatti, Coimbatore, 641035",
Impresso3d                  ,N/A,N/A,Coimbatore Aerodrome,"MIG 190, Brundhavan Nagar 3rd Street, Near Airport,
SITRA,
Coimbatore",Coimbatore,India,,3D Printing,"MIG 190, Brundhavan Nagar 3rd Street, Near Airport,
SITRA,
Coimbatore",
Centum Intitute                  ,N/A,N/A,Peelamedu,"Kalimedu Street, Peelamadu, Coimbatore, 642113",Coimbatore,India,,"Accountancy, Arts Group, Business Maths, Commerce Subjects, Economics","
	Centum intitute is a reputed tutorial/coaching based in the city of Coimbatore for school and college level subjects. We offer excellent training facilities with competent faculties to help you gain a strong foundation in the subject and prepare to perform well in the examinations.",
Abinaya Institution                  ,N/A,N/A,Kovai Pudur,"34, Abinaya Shameem Garden, Sundakamuthur, Kovai Pudur, Coimbatore, 641010",Coimbatore,India,,"Accountancy, Business Organisation, Business Studies, Commerce Subjects","
	Abinaya Institution as an institute for accountancy and commerce classes for 11th and 12th std. We prepare the students for board exam for higher achievement.",
Lingua World                  ,N/A,N/A,Ram Nagar,"114A, Kalishwara Nagar, Mariappa Konar St, Coimbatore, Tamil Nadu, 641009",Coimbatore,India,,"IELTS, Spoken English, TOEFL, Chinese, Danish, English, French, German, Hindi, Italian, Japanese, Latin, Portuguese, Russian, Spanish, Swedish","
	Lingua World is one of the best institutes established in 1995, Coimbatore offering courses in foreign languages like German, French, Portuguese, Spanish, English Russian, Italian, Japanese, Swedish, Chinese, Danish, Dutch and Norwegian. A unique method called language immersion method is followed in teaching the languages. The language lab facilities and the Audio-Video packages make learning of any language natural and easy. The learning content in the study programme is designed to make learners who do not know anything about the language become fluent speakers. The lessons cover all aspects of living, working, socializing and travelling . Incorporating current research in language learning, our method of teaching will enable you to rapidly gain the ability to read, write and converse in the language of study. .",
Wisdom Foundation                  ,N/A,N/A,Tirupur,"165, Emkay Complex, First Floor. Kangeyam Road, Near Dsk Hospitals, Opp To Palamudhir Nilayam, Tirupur, 641604",Coimbatore,India,,"Civil, Computer, Electronics, Mathematics, Mechanical","
	Wisdom Foundation is a Coimbatore based reputed training center. We provide tuitions all board students, also providing classes for other competitive examinations.",
Chocolate Buds Play School                  ,N/A,N/A,Rathinapuri,"82 Pm Samy 1st Cross
Rathinapuri
Coimbatore",Coimbatore,India,,"Abacus Training, Communicative English, Handwriting, Language, Mental Maths","
	Welcome to Chocolate Buds Play School, a strong foundation education is that given to a child. Primary Education itself is segregated into:- ",
Immo S Global Administrative Consultation Services                  ,N/A,N/A,Peelamedu,"50/22(Under Renovation), Elgi Nagar, Meena Estates, Sowripalayam Road,",Coimbatore,India,,"Corporate Communication, Public Speaking, Corel Draw, Multimedia, Advanced Excel, Basic Computer, Computer for official job, MS Office, Customer Service, HR/Personnel, Leadership Skills, Sales Training","

		Authentic course material 

		Experienced faculties 

		Interview guidance classes 

		Grooming program 

		Surprise tests 

		Ethical practice 
",
Snak Tuition Center                  ,N/A,N/A,Perur,"Tatabad ,  Coimbaotre   And Pachapalayam, Perur.",Coimbatore,India,,"All Subjects, Computer Science, Mathematics, Business Maths, Home Science, IT & Computer Subjects, BCA Tuition, IT, BCA, M.Sc Tuition, MBA, MCA","
	SNAK Tuition Center provides tuition for standard X & XII science and mathematics subjects taken. Also handles computer science and mathematics classes for college students",
Felix Career Academics                  ,N/A,N/A,Ramanathapuram,"No 166/62, Arumugam Nagar, Ramanathapuram,  Near Royal Enfield Apartment",Coimbatore,India,,Mathematics,"
	Felix Academy is a reputed tutorial/coaching based in the city of Coimbatore for school level segment/subjects and specializing in competitive examinations and related based topics. We provide complete preparation for 2016 exams. We cover all the relevant topics and hold classes per/week. We hold special classes for weaker student and also Daily/weekly classes for practice purpose. Our center also conducts Crash course/Demo for students of all standards and competitive exams/test papers for the same.",
Rg\'s Academy                  ,N/A,N/A,Edayarpalayam,"Rg's Academy, 11/3, Gowtham Complex, Tadagam Road, Edayarpalayam",Coimbatore,India,,"Basic Computer, Communicative English, Spoken English, Arts & Crafts, Drawing & Painting","
	RG's Academy  is not just an institute built with bricks and mortar. It is an institution founded on the pillars of Faith and Hope. Over the long time, RG's Academy  has grown from being an ambitious endeavour to a leading academic institution committed to promoting excellence in the field of education and teaching",
Happy Learning Academy                  ,N/A,N/A,Gandhi Puram,"No.266M, BR Puram, Hopes",Coimbatore,India,,"Effective Communication, English, Customer Service, Leadership Skills, Business Etiquette, Interview Skills, Personality Development, Soft Skills","Very Reasonable Fee. For the students who enroll for English course, we avail personality development course for free.
More of speaking. More Practical !",
Lotus Educational Services                  ,N/A,N/A,Gandhi Puram,"Jubliee Complex, Near Siddapudur Ayyapan Kovil , New Siddapudur, Gandhipuram",Coimbatore,India,,"Accountancy, All Subjects, Biology, Economics, English, Hindi, Mathematics, NSTSE, NTSE, Olympiad Exam Preparation, School level computer, Social Studies, Geography, History, French, Tamil","

		Experienced Faculties

		Flexible Timing

		Interactive Sessions
",
Texila American University                  ,N/A,N/A,Kuppakonam Pudur,"Texila American University - Admission Office, C/o- SAKSHI Education Consulting & Training (P) Limited, #34/1, K.S.Arunachalam Road, K.K.Pudur, Coimbatore-641038. Tamil Nadu, India.",Coimbatore,India,,"Biology, Chemistry, Mathematics, Physics, BBA Entrance, BBA Subjects, Management Subjects, B.Ed, BBA, MBA, MCA, NCLEX, Study in China, Study in USA, USMLE","
	On Campus Programs: 1. MBBS 2. Nursing Online and Work-blended Programs 1. School of Clinical Research (Masters and Doctoral) 2. School of Behavioral Science (Masters and Doctoral) 3. School of Public Health (Masters and Doctoral) 4. School of Nursing (Masters and Doctoral) 5. School of Information technology (Masters and Doctoral) 6. School of Management programs (Masters and Doctoral) 7. School Of Education (Masters & Doctoral) 8. School of Alternative Medicine (Doctoral) 9. School of Research",
Patashala Coaching Centre                  ,N/A,N/A,Pollachi,No 9 Vivekananda Street P N Pudur,Coimbatore,India,,"All Subjects, Mathematics, Art & Craft Designing","
	Patashala makes learning an easy and enjoyable activity for all the students. Our programmes are designed to build a strong foundation in all the subjects and prepare them to face the examinations without fear. Our trained teachers provide attention to each student so that they may rectify their problem areas and strengthen themselves.",
Ara Education                  ,N/A,N/A,Gandhi Puram,"3rd Floor, Durga Complex,  6th Street,Cross Cut Road,Gandhipuram,",Coimbatore,India,,"ACCA, CA - CPT, CA - Final, CA - IPCC, CMA Final, CMA Foundation, CMA Intermediate, CMA-CPA-ACCA-CIMA, CS - Executive, CS - Foundation, CS Professional, Bank Clerical, Bank PO, IBPS, RBI Exam, Law Entrance, BBA Entrance, BBA Subjects, Management Subjects, MBA Entrance, AIPMT, Medical Entrance Exams,... More [+]","
	Professionalism is something we all aspire to in our careers. Being a professional gets you noticed, it earns you respect and can help you to climb the career ladder. ARA is created with the objective of offering the new age career aspirants highly prestigious and globally demanded career options in professionalism by providing internationally recognized bench-marked professional courses. ARA is the place where virtual teachings and online education enlighten you and build your knowledge deep inside your mind saving your time, money and energy.",
The Leisure Online College                  ,N/A,N/A,Karumathampati,"The Leisure Online College, 
Kandaswarna Mega Mall, A Block - 2nd Floor, 
Saradha College Road, 
Salem -636 016, Tamilnadu.",Coimbatore,India,,"C, C++, Java and J2EE, Spoken English, Corporate Communication, Effective Communication","
	The Leisure Online College is the worlds best platform to learn anything online from anywhere. At the leisure online college, we partner with worlds top quality instructors to create top quality courses covering almost all the topics ranging from computer programming to health. We help you to discover best courses to align with everyones learning needs. Vision: The Leisure Online College is committed to becoming the destination of choice for those seeking a first-class online learning experience through innovation and modern technology at an affordable price to shape the future of millions of people and help them create an opportunity for themselves and for others. Mission: To let you grow in the fields of your dreams by providing you online professional education in an interesting, fun and efficient way. we bring learning to you at, your time, your pace, your location, your device, your budget.",
Sms Academy                  ,N/A,N/A,Sai Baba Colony,"Avinashi Lingham College Near,sai Baba Colony.coumbatore",Coimbatore,India,,"All Subjects, Hindi, Mathematics, Physics, Biology, Chemistry, Education, English, B.Ed Tuition, Bank PO, CA - CPT, CA - Final, Spoken English","
	SMS Academy is a reputed tutorial for school and college level tutoring based in the city of Coimbatore. Various subjects are taught by domain experts through well structured classroom programmes. ",
Krish Academy                  ,N/A,N/A,Gandhi Puram,"No.133, 1st Floor, Kattoor Road,   641037.",Coimbatore,India,,"CA - CPT, CA - Final, CA - IPCC, CMA-CPA-ACCA-CIMA, CMAT, CS - Executive, CS - Foundation","
	A wide range of competitive exam preparation is conducted with great results at Krish Academy. at the city of Coimbatore we are working in this field for quite some time now. Our success is the result of our honest endeavour marked with unchanging quality.",
Gnosis Academy                  ,N/A,N/A,Thudiyalur,Thudiyalur,Coimbatore,India,,"English, Mathematics, Social Studies, Mental Maths, Biology, Chemistry, Physics, CSAT, IAS Preparation, Railways Exams, Effective Communication, Spoken English","
	Gnosis Academy is a reputed coaching and training center in the city of Coimbator working tirelessly to bring quality education through honest endeavour and well planned approach. Join us soon and enrich yourself !",
Nandanam Tuition                  ,N/A,N/A,Tvs Nagar,"Nandanam Tuition Centre, No 20,sri Ram Illam,abbas Garden,edayarpalayam,coimbatore-641025",Coimbatore,India,,"Polytechnic, Auto CAD, Civil, Drawing, Mechanical","A renowned coaching centre Nandanam has complete tutorial programmes in te segments of B.E, Diploma in Civil Engineering, M.E Structural Engineering, First year Engineering Subjects, Engineering, Graphics, Engineering Mechanics etc. We are here to meet all your educational needs and it is assured that you that you will come out of our classes much stronger. ",
Ibt                  ,N/A,N/A,Sai Baba Colony,No 34 Bharathi Park Cross Road 8,Coimbatore,India,,"Body Language, Interview Skills, Personality Development, Soft Skills, MATLAB Training, VLSI Designing Training, MBA Entrance, Bank Clerical, Bank PO, Insurance Exams, Railways Exams, RBI Exam, SBI Exam, School Service Commission, SSC Exams","
	Greetings from IBT Coimbatore!! It is our privilege to introduce ourselves as one of the top Bank exam, Insurance exam, Railway and SSC exam coaching institute in India offering quality education and training to the student community for a long time. We have a team of devoted and competent professionals as administrators and faculty members who work with zeal in training and helping students to achieve their goals. IBT have around fifty centres pan India. Broad outline of our courses: SBI PO, IBPS PO, SBI Clerk, IBPS Clerk, IBPS RRB PO, IBPS RRB Clerk, SSC CGL, SSC HSC, Railways exams, Insurance exams AAO, ADO and Assistants, campus recruitment training and other competitive exams.",
