Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Jagjit Institute Of Creative Cadd                  ,N/A,N/A,Desu Colony,"5/3, D L F Industrial Area,
Pillar No.311",Delhi,110092,India,,"Electronics, 2D Animation, 3D Animation, 3D Max / Maya, AutoCAD, Corel Draw, Photoshop, Web Designing","
	We at Jagjit Institute of Creative CADD strongly believe that the principle of knowledge sharing- between corporations, institutions, employees and communities, as it is the most effective route to continuous development and sustainable growth. We are the only institute in Delhi providing CNC Training on Industrial CNC Machines art from offering training on other numerous Engineering Softwares."
Iasam Group                  ,N/A,N/A,Sakarpur,"A-123, Shakarpur",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1452516506.jpg,"BBA Entrance, BBA Subjects, Management Subjects, Aeronautical, Civil, Administrative Laws, Criminal Laws, B.Ed, BCA, M.Sc","IAsam Group of Institutions was founded as a missionary institution to provide professional education, who can face the challenges of this fast changing world. We have grown from strength to strength, establishing top of the line educational institutes in various discipline."
Supper Brilliant Point                  ,N/A,N/A,Kalkaji,"J1/1 DDA Flats First Floor Kalkaji,  Govindpuri",Delhi,110092,India,https://www.myprivatetutor.com/userfiles/centers/center1430542660.jpg,"B.Ed / M.Ed, Polytechnic, Montessori Teachers Training, Bank Clerical, Bank PO, Defence / NDA, IBPS, Police Department Exam, Railways Exam (RRB), SSC Exams","
	Supper Brilliant Point a excellent place of competition/Tuition Centre. Our education centre takes special care for the economically and socially weaker sections of the society. To ensure complete satisfaction of the students and their holitic education that our education centre is providing and sensitizing the young minds to the importance of preservation of environment and ecology and conservation of resources."
K Tech Computer                  ,N/A,N/A,Kailash Nagar,"Gandhi Nagar Main Rd, Kailash Nagar, Shahdara",Delhi,110009,India,,"Computer Science, IT & Computer Subjects, Mathematics, Physiology, BCA Coaching, IT, Physics, .Net, C, C++, Computer","
	K Tech computer is a reputed computer center located in Kailash Nagar, Delhi. We provide Quality education at low cost. Well qualified and co-operative faculties, well equipped labs, free study material, maximum courses, flexible class timings. Any student above 12 years of age can enroll."
Institute Of Commerce                  ,N/A,N/A,Shakarpur,"S-528,
Shakarpur",Delhi,110009,India,,"Accountancy, Aeronautical, Bio Technology, Chemical, Civil, Computer, Electrical, Electronics, IT, Mechanical, BBA Subjects, Management Subjects, Architecture (NATA), CA - CPT, CA - Final, CA - IPCC, CS - Executive, CS - Foundation, CS Professional, CWE Coaching, Medical Entrance Exams","
	Institute of Commerce is an inimitable institute working with single-minded purpose to bring a gigantic transformation in the world. We draw knowledge from a pool of proficiency and experience to offer the best and the most practical education to its students. It offers various regular and professional career oriented courses and focus on the pursuit of excellence in education, training and research. At Institute of Commerce the career courses ensure students to learn the skills that make them succeed without compromising on quality and fundamentals."
Sarwars Solutions                  ,N/A,N/A,Dr. Mukherji Nagar,"867, 3rd Floor,
Main Road,
Dr. Mukherjee Nagar",Delhi,110009,India,,"CLAT (Law Entrance), IAS Preparation"," Sarwar's Solutions is a renowned coaching institute for competitive exams focused in examinations like CLAT, Judicial services, PSC Law, IAS Law etcetera. We prepare our students with utmost effort and great quality with the effect of them bringing name and fame to us and our nation."
Hi Tech Bhajanpura                  ,N/A,N/A,Bhajanpura,"Main Bhajanpura Chowk, Above Neelgiri ( T V S ) Showroom",Delhi,110058,India,https://www.myprivatetutor.com/userfiles/centers/center1426052589.png,"Computer Hardware, Laptop Repairing, Mobile Repairing, Ethical Hacking, Hardware Training, Networking","
	Hi Tech Bhajanpura is known for conducting fast track courses and special classes for professionals. We provide employment and self-employment opportunities to several students through our placement support and Hitech business support advantage programs. We are receiver of the Human Welfare award for some time. With our higly qualified faculty and world class training infrastructure, Hi Tech Bhajanpura has become one such institute that offers mobile, computer, laptop and printer repair courses with lifetime support systems to help you achieve your targets."
Nfa                  ,N/A,N/A,Dr. Mukherji Nagar,"A-7, Jai Tower,
Dr. Mukherjee Nagar",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1445599376.jpg,"Bank Clerical, Bank PO, CSAT, Defence / NDA, Police Department Exam, SSC Exams, UPSC Exam","
	New Friends Academy helps one enhance their career. We have a wide range of courses for students from diverse backgrounds and help people to upgrade their resume without disturbing their current progression. Our liberal and modular exam pattern which allows students to write the best possible answers by using their full talent and we give liberty to the students to complete their courses in a flexible time duration.Our faculties provide in-depth knowledge of the case studies and practical problems as well as theoretical knowledge of the subjects.Our course material is self explanatory and easy to understand. We believe in setting milestones for you, so that you achieve the best in your career."
Logica Ias Academy                  ,N/A,N/A,Mookherjee Nagar,"306, Top Floor,
A-37-38-39,
Ansal Building, Mukherjee Nagar",Delhi,110009,India,,IAS Preparation,"
	Logica IAS Academy is the only institute in India to provide exclusive coaching for both PT Main coaching for IAS. We coach in the topics of  Current affairs which constitutes 70% of General studies part. All questions of Mains are based on Current affairs, We focus on end to end development of students from PT, Main & Interview. Many have got benefited and now it is your turn to utilize this opportunity by enrolling with us."
Career Bridge                  ,N/A,N/A,Dr. Mukherji Nagar,"A-7, 1st Floor,
Commercial Complex, Dr. Mukherjee Nagar",Delhi,110046,India,https://www.myprivatetutor.com/userfiles/centers/center1431162265.jpg,"Civil Laws, Criminal Laws, CLAT (Law Entrance)","
	Career Bridge is a professional institute for competitive and law examiantions. We provide one of the best coaching programme in Common Law Entrance Test or CLAT, LLB entrance coaching designed for the prestigious Delhi University and Judiciary classes. As the name suggests we bridge the gap of a good student of law and their building of a good career in the field of justice."
Bodhi Sattva Institute                  ,N/A,N/A,Jahangir Puri,"D2/5, Janak Puri, Main Pankha Road",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1452515554.jpg,"Biology, Chemistry, Mathematics, Physics, Accountancy, Economics, IIT JEE","Bodhi Sattva Institute strives towards providing quality education to the students and developing in them the enthusiasm and zeal towards learning. We have programmes in Biology, Chemistry, Mathematics, Physics, Accountancy, Economics, IIT JEE preparation etc. Thorough classes with detailed notes and professional guidance are provided by our faculties. Regular tests are conducted to evaluate the progress of each student. Our faculties look after pupil and follow up every difficulty they face regarding the course."
Law Fighter And Curator                  ,N/A,N/A,Dr. Mukherji Nagar,"B-10, Top Floor,
Dr. Mukherjee Nagar",Delhi,110049,India,,"Administrative Laws, Civil Laws, Company Laws, Criminal Laws, Jurisprudence, Tax Laws, CLAT (Law Entrance), IAS Preparation",Law fighter and Curator is a super speciality training centre. Our team of professionals are working round the clock and our reputation is going from strength to strength. We have dedicated ourselves to the cause of justice and making sure that we are doing our bit in making honest and competent law professionals to build a strong justice system.
Dsl                  ,N/A,N/A,Dr. Mukherji Nagar,"103, A-37,38, 39
2nd Floor,
Ansal Building,
Near Chugh Diary, Dr. Mukherjee Nagar",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1430571333.png,"Personality Development, English, Spoken English, Corporate Communication, Effective Communication","
	Learn English at DSL, Delhi's Premier Language institue. Our Institute is the longest established independent institute offering English language courses in the city. It is our aim to offer top quality language programmers at affordable prices and provide our students with personal care and attention with friendly learning environment. English is the most important international language and is spoken and understood all over the world. Therefore to learn English is a desire of more or less every person especially the young competitors boys and girls in our country and in reality all over the world.  "
Sehej Infotec                  ,N/A,N/A,Vashist Park,"W Z- 47 A, 1st Floor, Gali No. 8, Vashist Park, Sagar Pur",Delhi,110001,India,https://www.myprivatetutor.com/userfiles/centers/center1430220987.jpg,"B.Com Coaching, B.Ed / M.Ed, B.Sc Coaching, BA Coaching, BCA Coaching, Spoken English, 2D Animation, 3D Animation, 3D Max / Maya, Adobe Tools, Advanced Excel, Android Training, AutoCAD, Basic Computer, BCA Subjects, C, C++, CCNA Certification, Cisco certification, DTP, Graphic Designing, Hardware Training, Java and J2EE, Java Script, MCA Subjects, Microsoft Certification, Networking, Photoshop, PHP and MySQL, Tally ERP 9, Video Editing, Vmware, Web Designing","
	We, a team of highly technical and professional trainers at Sehej Infotech welcome the students and working professionals who look to shape their career in the field of Computer Hardware, Networking, Designing, Programming, Mobile Repairing and Laptop Repairing. Our team includes industry experts with huge amount of experience in their domain. We strongly emphasize on providing the best infrastructure and trainers to our students."
Plc                  ,N/A,N/A,Dr. Mukherji Nagar,"306, 3rd Floor,
Jyoti Bhauan, Dr. Mukherjee Nagar",Delhi,110046,India,,"Bank PO, SSC Exams","
	Pacific Learning Centre or PLC is the destination for those who are focussed about their career and wants to pursue the Staff Selection Commission examination and Banking-Probationary Officer's examination. We expend great efforts to build our students to achieve great heights and become a cause of pride for our nation."
Delhi Film Institute                  ,N/A,N/A,South Extension-i,"E-73, 
South Extension Part I",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1430570287.png,"Journalism/Writing, Mass communication, Acting & Drama, Film Making","
	Delhi Film Institute is a professional institute centrally located in the heart of South Extension, New Delhi, is an ideal place for students to explore their aesthetic as well as professional talents. Its aim is to give students an overall understanding of Film, Television and Radio and to provide them with the right kind of guidance to build professionally equipped careers as Film-Makers, Journalists, Artists and other Media Personnel. Keeping this idea in mind, Delhi Film Institute have for the first time come out with a comprehensive course in Film-Making and Mass Communication, Advertisement & Journalism for students."
G S Galaxy                  ,N/A,N/A,Mookherjee Nagar,"104, 2nd Floor,
8/9, Ansal Building",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1431162361.png,"Defence / NDA, Police Department Exam, SSC Exams","
	G.S. Galaxy has made its name as one of the best coaching institute for competitive examinations where a team of hardworking and honest professionals are working for years for the noble cause of education. Our authorities, faculties, infrastructure and serious students created the winning combination necessray for great results. "
Codec Networks                  ,N/A,N/A,Connaught Palace,"507, New Delhi House,
Barakhamba Road,
Cannught Place",Delhi,110001,India,https://www.myprivatetutor.com/userfiles/centers/center1430571230.png,".Net, Android Training, CCNA Certification, Cisco certification, Ethical Hacking, iOS Training, Java and J2EE, Programming Language, Python Programming","
	CODEC Networks is a global provider of end-to-end Information Security Services, robust solutions and technology products to clients in various industry verticals. We have unmatched expertise in Network vulnerability assessment, Auditing, Risk Management and Compliance space that helps our corporate customers to execute their strategic business objectives in a secured environment. CODEC Networks is a trusted information security strategic partner where it follows strong ethics and integrity, strict code of conduct and high level of professionalism with structured and streamlined processes, to many businesses and government departments and helps them empower the same to succeed."
Nsp                  ,N/A,N/A,Vashist Park,"NZ-16 H, Ground Floor, Vashist Park",Delhi,110024,India,,"IT, Apparel Designing, Embroidery and Zari Work, Fashion Designing, Montessori Teachers Training, Tally ERP 9, Web Designing","
	The IT and Telecom sectors have suddenly opened up avenues which require a very large specially trained manpower. The growing gap between requirement of industry and it's fulfillment has created a challenging situation before manpower training institutes of the country."
Samarpan Ias Academy                  ,N/A,N/A,Dr. Mukherji Nagar,"306, 3rd Floor, Satija House, Dr. Mukherjee Nagar",Delhi,110009,India,,"IES, PSU, UGC","
	Samarpan IAS Academy help students to enhance their career with a wide range of courses. We have a liberal and modular exam training pattern which allows students to write the best possible answers by using their full merit. We provide in-depth theoretical knowledge to the subjects, required for understanding the concepts with more ease. Our course materials are self explanatory and easy to understand."
Sics                  ,N/A,N/A,Mookherjee Nagar,"A-23/24,
1st Floor,
Satija House,
Commercial Complex",Delhi,110049,India,,"Typing & Shorthand, Basic Computer, BCA Subjects, C, C++, MS Office, Multimedia, Programming Language, Web Designing, Web Development, CA - CPT","
	Standard Institute of  competition studies is an unique institute for technical classes. We are committed to impart best quality education in the field of computer, typewriting and shorthand. with our resources, great infrastructure, competent faculty members and strong administration we are performing great and bringing smile and hope to our students."
Tutorcomp - Delhi                  ,N/A,N/A,Abu Fazal Enclave,Delhi H.o: A2 Sbc 1 2nd Floor Thapasya Infopark,Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1452516153.jpg,"ACET, AFCAT, AMAESI, Bank Clerical, Bank PO, CSAT, CTET, CWE Coaching, Defence / NDA, DMRC Entrance, DSSB, EAMCET, EPFO, Forest Department Exam, IAS Preparation, IBPS, IES, PSU, UGC, Insurance Exams (LIC & GIC), KVPY Exam, MPPSC, Police Department Exam, PWD & CPWD, Railways Exam (RRB), RBI Exam, SBI Exam, School Service Commission, SSB Exam, SSC Exams, TNPSC, UPSC Exam, WBCS, ACCA Training, ACS, ACT Exam, AIEED, AILET, AITMT, B.Ed / M.Ed, BBA Entrance, CAT (MBA Entrance), CEEB, CLAT (Law Entrance), CMAT, Fashion Designing, GMAT, GPAT, GRE, Hotel Management Entrance, IBSAT, IELTS, IFRS, IIFT, Judicial Services, KMAT, LSAT, MAT, MICA, MPSC, NEET, NET, NIFT/NID/CEED/FDDI, NIOS, NMAT, PSAT, PTE, SAT, SET, SNAP, TANCET, TET, TIFR, TISSNET, TOEFL, UGC Net, XAT","
	TutorComp Live one-on-one online student-centric tutoring program. TutorComp is a rapidly expanding online tutoring company that offers live one-on-one tutoring to students from all over the world. We cater to students from Grade 3 to Grade 12. We offer Math, Science, English, French, Spanish to students in Elementary School, Middle School, High School and Senior Secondary levels. We focus on different curricula like Australia, US, UK (GCSE, IGCSE, IB, O level, AS and A levels) and CBSE. We have on our rolls highly qualified and experienced tutors who can handle students from any part of the world. They are experts in the subjects that they teach and are trained to handle a variety of syllabi."
Spectrum Institute Of Design                  ,N/A,N/A,Lajpat Nagar,"C-103, Lajpat Nagar 1",Delhi,110009,India,,Interior Designing,"
	Spectrum Institute of Design provides students with intensive knowledge and skills for working on the field of Interior Designing. The basic approach of the institute is to impart training towards the professional course, inculcate skill and competency in the students to be of service and help to the community. The professional course aims to provide a multi project based specialized interior design, study with a very strong vocational base that helps students to understand and draw architectural interior drawings, appreciate fundamentals of design and develop the ability to create computer aided designs."
Vansh Classes                  ,N/A,N/A,Dr. Mukherji Nagar,"B-9, Jaina Extension, Commercial Complex, Dr. Mukherjee Nagar",Delhi,110033,India,,"Bank Clerical, Bank PO, CTET, Defence / NDA, DSSB, Police Department Exam, SSC Exams, UPSC Exam","
	""Minimum effort - Maximum result"" is our motto we follow when we prepare students for the examinations. We prepare in such a format that with a little effort the students are able to let out maximum output in the examinations. Detailed coaching along with hefty study material designed in highly professional format, has been our key to the students' success."
Picasso Animation College                  ,N/A,N/A,South Extension-i,"D-10, 2nd Floor, NDSE Market Part - 2",Delhi,110019,India,,"Film Making, 3D Max / Maya, Games Development, Graphic Designing, Multimedia, Special Effects, Web Designing","
	Picasso Animation College has earned a reputation as a stalwart in the field of animation. The institute has endeavored to instill and nurture creativity in talented individuals so as to sculpt competitive professionals and imbibe them with the tools necessary to flourish within global standards of quality. The institute stresses upon creativity and inspires its students to think beyond the box. The institution provides valuable insights to the students and bring them in sync with the current international curricula with respect to Animation."
Step Up Ias                  ,N/A,N/A,Mookherjee Nagar,"A - 35/36, 101, Bhandari House, Behind Post Office, Mukherjee Nagar",Delhi,110045,India,https://www.myprivatetutor.com/userfiles/centers/center1430541045.jpg,"CSAT, IAS Preparation","
	After conducting several surveys in different institutes and interviewing a number of successful and unsuccessful candidates, specialists of StepUp IAS have prepared a success strategy. And on the basis of the findings of these surveys, a guidance program is started, which ensures guaranteed success when followed properly."
Kautilya Competition                  ,N/A,N/A,Dr. Mukherji Nagar,"A-40/104, Ansal Building,
Dr. Mukherjee Nagar",Delhi,110092,India,https://www.myprivatetutor.com/userfiles/centers/center1430570782.jpg,"CTET, Defence / NDA, IAS Preparation, NET, Police Department Exam, Railways Exam (RRB), SSC Exams","
	Kautliya competiton is a ""A key of success"". It is an institute for NDA, CPF, CDS, SSC, CPO, PO, RAILWAYS, NET, JRF, CTET exams. We help you to enhance your career and upgrade their resume without disturbing their current progression. We have a liberal and modular exam pattern which allows students to write the best possible answers by using their full talent. We give a liberty to the students to complete their courses in a flexible time duration. We provide in-depth knowledge of the case studies and practical problems as well as theoretical knowledge of the subjects. Our course material is self explanatory and easy to understand. We believe in setting milestones for you, so that you achieve the best in your career."
Iht                  ,N/A,N/A,Azadpur,"IHT House, 418-A, Azadpur",Delhi,110019,India,https://www.myprivatetutor.com/userfiles/centers/center1430220950.jpg,"C, C++, Cisco certification, Hardware Training, Java and J2EE, Networking, Oracle Training","
	IHT is an overall upto the mark computer training centre. We are born for shaping careers of unemployed youth therefore; our endeavors to enhance the quality of education and training are constant. Our faculty members are experienced and creative speakers they can deliver lessons gracefully and fluently with remarkable convincing skills. Faculty is the back bone of any educational institute."
Concepts N Clarity                  ,N/A,N/A,Nehru Place,"1518, Nehru Place",Delhi,110075,India,,"Financial Management, CA - CPT, CA - Final, CA - IPCC, CFA","
	Concepts 'n' Clarity institute has a reputation for enthusiasm, professionalism and innovation. The institute prepares students for the CFA and FRM exams. The institution's experienced faculties guided many candidates for CFA and FRM exams. The faculties are dedicated to provide in-depth knowledge to the students. The institution conducts mock tests to monitor the progress of students. The institute also provides quality study material to prepare for the exam."
The Future Creator Academy                  ,N/A,N/A,Palam Vihar,"Wz-70, 1st Floor Palam Village, Near Oriental Bank",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1452688264.jpg,"All Subjects, Chemistry, Commerce Subjects, Mathematics, Physics, Indian Classical Music","
	We are tirelessly working in the field of education with utmost dedication and we have tasted success. Students have found our classes very rewarding in terms of career enhancement and school performance. Join our programme and build yourself."
Computer Accountants Academy                  ,N/A,N/A,Preet Vihar,"F-2, Preet Vihar, Next To Preet Vihar Metro Station",Delhi,110009,India,,"Accounts, Accountancy, Personality Development, English, Corporate Communication, Basic Computer, Tally ERP 9","
	Computer Accountants Academy is an institute that offers courses specially on Tally. But apart from this the institute also offers basic computing, business communication, basic English learning programs. The institute focus on providing quality training for Tally. The faculties are industry experts with ample experience on Tally. The practical lab is also updated with advanced computers. The faculties take individual attention of every student."
Achievers Classes                  ,N/A,N/A,Alakananda,"No. 296, Aravali Apartment,
Alaknanda",Delhi,110009,India,,"English, Spoken English, SSC Exams","Achievers Classes is founded with the mission of providing quality education to the students in English, Spoken English, SSC Exams etc. The institute provides clarity in concepts & proper guidance for preparations in various subjects. The institution offers ultimate quality of teaching. The faculties of the institute are very experienced and qualified. They take individual care of every student & guides the path to get success. The faculties give suggestions for improvement."
Global Gradz                  ,N/A,N/A,Dwarka,"301, 3rd Floor, Mefcons Plaza, Plot No. 5, Sector - 6, Central Market, Dwarka",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center14287505689085.png,"BCA Entrance, CET, MCA Entrance Exam (JECA), Interview Skills","
	We at Global Gradz are committed to empowering students in reaching their academic and professional goals. Our core focus is on academic excellence and skill development. We are focused on providing students with best curriculum and instructors or trainers of high caliber. Our instructors are alumni from prestigious IIMs and have diverse work experiences. We are skilled in developing content and training students for global competitive exams - GMAT, GRE, SAT, IELTS, TOEFL and for MBA exams in India - CAT, XAT, NMAT, IIFT, SNAP, MAT, CMAT, IRMA and MICAT."
Apex Ias                  ,N/A,N/A,Dr. Mukherji Nagar,"304 / A, 37, 38, 39,
Ansal Building,
Dr. Mukherjee Nagar",Delhi,110009,India,,"Political Science, IAS Preparation","
	An institution exclusively dedicated to Political science, Apex IAS academy under the guidance of Dr. S K singh continues to surge ahead, scaling new heights, reaching new milestones and establishing benchmark in the field of CSE. The saga of success continues year after year."
Space Ias                  ,N/A,N/A,Mookherjee Nagar,"203, Bhandari House,
Mukherjee Nagar",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1430570914.jpg,"Bio Technology, Biology, Economics, IT, Cloud Computing, Robotics, IAS Preparation, Insurance Exams (LIC & GIC)","

		Providing fully air conditioned study rooms besides class rooms opened 24X7

		Free Wi-Fi facility for surfing the internet

		Having a library with latest magazines and daily books, newspapers

		Guiding at all levels

		Performance data for keeping the track improvement
"
Shandhan Ias                  ,N/A,N/A,Dr. Mukherji Nagar,"301, 305, Top Floor, Satija House,
Dr. Mukherjee Nagar",Delhi,110019,India,,IAS Preparation,"
	Shandhan IAS is an reputed institute for providing IAS preparation classes. The institute mainly focuses on preparation of Geography for IAS. The faculties of the institute having long experience of preparing training aspirants for IAS. The institute conducts regular tests to monitor the progress of the aspirants. The results of these tests are shared with the aspirants and base on the result, suggestions are given to improve their performance."
Reunion Education                  ,N/A,N/A,Dr. Mukherji Nagar,"303, Satija House, Dr. Mukherji Nagar",Delhi,110009,India,,"CSAT, IAS Preparation, UPSC Exam","
	Reunion Education is trying to bring the best in by making aspirants realize their true potential and nurturing their capabilities in well promising manner. This is a very critical point in life where they are deemed to take a decision which will shape their future. They must take the right decision by joining an institute which understands their needs, aspiration and abilities and helps them to achieve the success."
Dharmendras Sociology                  ,N/A,N/A,Mookherjee Nagar,"M-3, A-12/13, Ansal Building, Mukherjee Nagar",Delhi,110021,India,,"IAS Preparation, UPSC Exam","
	Dharmendra's Sociology is a super speciality coaching centre for UPSC level Sociology. The faculties are industry experienced and having huge experience of providing quality training to UPSC aspirants. The institute is dedicated to prepare aspirants to qualify the exam. The institute provides structured study material to prepare & revise the syllabus quickly. Faculties focus on time management to quickly solve more questions in short time."
Phoenix Ias                  ,N/A,N/A,Mookherjee Nagar,"A-5, Raj Tower, 1st Floor, Mukherjee Nagar",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1445679683.jpg,UPSC Exam,"
	Phoenix IAS mission is that our students lead the list of successful candidate in the IAS examination and join the administrative services. Here we enable students of guidance from excellent professors and tutors and intensively designed test series. Our study material is continuously kept under the process of updation as per the recent requirement. Students shall also receive professional guideline from highly experienced teachers."
Lets Padhai                  ,N/A,N/A,Kalkaji,"1666/1, 2nd Floor,
Govindpuri Extn.
Kalkaji",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1452688206.jpg,"Bank PO, SSC Exams, AutoCAD, IELTS, Spoken English, TOEFL","A reputed institute for various types of coaching. English communication, IELTS, TOEFL, AutoCAD, SSC, Bank PO, NIOS, CBSE board studies are offered through subject experts within a well planned classroom programmes. Welcome to our programme and build your foundation of knowledge strong !"
Inlanguage                  ,N/A,N/A,Dr. Mukherji Nagar,"B-10, Top Floor, Commercial Complex, Main Road, Dr. Mukherjee Nagar",Delhi,110067,India,https://www.myprivatetutor.com/userfiles/centers/center1430540633.jpg,"Arts Group, BA Coaching, Bank Clerical, Bank PO, CSAT, DSSB, Police Department Exam, Railways Exam (RRB), SSC Exams","
	Inlanguage offers an ideal combination of quality teaching with a high degree of personal contact between staff and students. The main objective of our institute is to impart confidence in the student’s ability to learn and compete. In class the students learn by exercise and listening. They are encouraged to participate in ‘Real Life’ activities, role-plays and discussions where they are required to speak and listen to their colleagues and instructor. This gives them a chance to apply what they are learning and prepares them to face similar situations in the real world, confidently."
Mada                  ,N/A,N/A,Satya Niketan,"Building No.9, Satya Niketan",Delhi,110009,India,,"Jewellery Design, Fashion Designing, Graphic Designing, Interior Designing","
	MADA (Management And Design Academy) is well know to shape the creative and talented pool of individuals into skilled and professional designer and make them industry ready. With a strong curriculum and professional training, the institute is committed to nurture the best talents in design and management. MADA believes in engaging the creative mind of our students and honing their skills to help them become the future leaders."
Ravindras Institute                  ,N/A,N/A,Dr. Mukherji Nagar,"102, Second Floor, 8-9 Ansal Building, Mukherjee Nagar",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1445669583.jpg,"CSAT, IAS Preparation, SAT, SSC Exams","
	Ravindra's Institute has built its name through its principled and untiring efforts for the cause of education. We believe in the ideology that, great heights can be achieved only through hard work and honest endeavour and we had put our heart into guiding the young ones to face the challenges of the highly competitive examination like IAS, SSC, CSAT etc. Our efforts has resulted in numerous successfull students."
Inception                  ,N/A,N/A,Dr. Mukherji Nagar,"Jyoti Bhawan, 108, 1st Floor,Dr. Mukherjee Nagar",Delhi,110027,India,https://www.myprivatetutor.com/userfiles/centers/center14297761788714.jpg,"Bank Clerical, Bank PO, CSAT, DSSB, Police Department Exam, SSC Exams","
	Inception is an institute providing coaching for SSC, Banks, CPO, CPF, CDS, NDA, TGT ,PGT, Railway, and civil services exams. We have a rich experience of competitive entrance exam preparation. Our Aim is to make entrance examinations a cakewalk for the students who are seen running from pillar to post in search of good guidance and to create a global education. We desire to make competitive entrance exam preparation guidance affordable for those students who have loads of talent but remain deprived of quality study material due to high cost. We offer world-class comprehensive preparation services for various competitive entrance examinations. We have scaled amazing heights and have set up benchmarks for other competition coaching institute. We cover all the aspects of ideal competitive education. Our preparation program with its course contents has been touted as one of the best for government job exams by the subject experts. We have always been a trendsetter in all competitive education."
Divya College                  ,N/A,N/A,Munirka,"L-92, 1st Floor, Lalji Shopping Complex",Delhi,110026,India,,"All Subjects, Arts Group, Biology, Chemistry, Commerce Subjects, Mathematics, Physics","
	We prepare candidates with quality. The institute provides meaningful tutoring experiences to assist them in becoming proficient in all the areas essential to excel in all aspects of life. For entrance examinations we prepare you with an exam based module while for the school coaching programs knowledge based learning is followed. Individual attention to the students along with easy subject approach is maintained during the classes."
Iva Computer Education                  ,N/A,N/A,Dr. Mukherji Nagar,"A-1, Chandra House, Commercial Complex, 1st Floor, Main Road, Dr. Mukherjee Nagar",Delhi,110014,India,,"Basic Computer, C, C++, DTP, Multimedia, Tally ERP 9","
	IVA Computer Education is total computer training institute under one roof. Our study material has been prepared after intensive study and can be easily grasped by students at all levels. Since students are learners so our institute believes that educational material should be simple, precise, easily understandable and practical. Our assignment material is upgraded every year, to keep students in pace with updated versions. Students here are given full support and coordination from our side. Here at our institute learning is not only an enriching experience but will also leave students content and pleased with attending various courses."
Abc                  ,N/A,N/A,Dr. Mukherji Nagar,"302, Building No. 35/36, Bhandari House, Top Floor, Dr. Mukherjee Nagar",Delhi,110025,India,https://www.myprivatetutor.com/userfiles/centers/center1429527790.jpg,"SSC Exams, TET","
	A complete competitive exams coaching centre is we. ABC [Aptitude Building Centre] is the best in the region, for providing coaching to the students for the competitive examinations like, SSc, CPF, DP, CDS, IBPS, CTET, DSSSB. Here we believe in a qualitative approach, while providing coaching to our students. Thoroughly the subjects are taught to the students and concepts are cleared while keeping an easy subject approach during the classes."
Ifa                  ,N/A,N/A,Rajouri Garden,"A-16, 1st Floor, Rajouri Garden",Delhi,110027,India,https://www.myprivatetutor.com/userfiles/centers/center1429527743.jpg,"Embroidery and Zari Work, Fashion Designing, Tailoring & Knitting, Textile Designing","
	IFA develops students' aesthetic, intellectual, analytical, and technological abilities through programs that integrate theory and practice. Here we are offering students with a rigorous and innovative curriculum taught by faculty with outstanding academic and industry experience. Students are exposed to their chosen professions through internships, guest lectures, industry-sponsored projects, and other opportunities for experiential learning."
Hamilton Academy Of Design                  ,N/A,N/A,Punjabi Bagh,"15/35, West Punjabi Bagh, Rohtak Road, NH-10",Delhi,110048,India,https://www.myprivatetutor.com/userfiles/centers/center1429514963.jpg,"Fashion Designing, Interior Designing","
	Hamilton Academy of Design is the Academy of Fashion & Interior Design, with an objective of providing design education. Over a period of time the Academy has evolved and matured as an institute sustaining multiple design specializations like fashion, textiles, jewellery, interior, multimedia & animation as well as retail management. HAD is now poised to become as one of the best design institutes in India comparable internationally. HAD's perspective is global, as reflected in the international scenario and diversity of the entire community. Our students come from various background and nationality. Our flexible schedule enables students to expedite their academic progress and also helps working professionals to complete their education without interrupting their career."
Ggs Polytechnic Maharani Bagh                  ,N/A,N/A,Maharani Bagh,"149, CCSP Building, Maharani Bagh Chowk",Delhi,110070,India,,"Civil, Drawing, Electrical, Electronics, Mechanical","
	GGS Polytechnic Maharani Bagh has a reputation of developing academic and moral character of student community. is an institute of excellence. Studying is all an experience here. We provide varied polytechnic programs in here. We take tests frequently. Complete guidance on every facade of the subject is given during the classes. Teachers here have great expertise over the subjects. Strict attention is given on the growing skills of each student. All the course material provided here possesses very high quality. "
